ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,OccupancyRatio,PriceModel1,VehicleWeight,TrafficLevel,DemandRaw,DemandNorm,PriceModel2,Timestamp
2382,BHMBCCTHL01,387,26.14449459,91.73620513,388,car,average,5,0,06-12-2016,11:56:00,1.0025839793281655,15.012919896640827,1.0,2,1.8010335917312663,0.3842053526751472,11.92,2016-12-06 11:56:00
11566,Others-CCCPS119a,2803,26.14754061,91.72797041,644,bike,average,6,0,06-12-2016,11:56:00,0.2297538351765965,11.148769175882983,0.5,2,1.6419015340706382,0.35103885330814905,11.76,2016-12-06 11:56:00
14190,Others-CCCPS202,2937,26.14749053,91.72799688,1342,bike,high,9,0,06-12-2016,11:56:00,0.45692883895131087,12.284644194756554,0.5,3,2.4327715355805237,0.5158729526723106,12.58,2016-12-06 11:56:00
18126,Shopping,1920,26.15050395,91.73353109,1543,car,average,6,0,06-12-2016,11:56:00,0.8036458333333333,14.018229166666666,1.0,2,2.021458333333333,0.4301465486873726,12.15,2016-12-06 11:56:00
10254,Others-CCCPS105a,2009,26.14747299,91.72804914,1360,car,high,9,0,06-12-2016,11:56:00,0.6769537083125934,13.384768541562966,1.0,3,2.6707814833250367,0.5654792789981014,12.83,2016-12-06 11:56:00
6319,BHMNCPHST01,1200,26.14001386,91.73099967,835,car,high,9,0,06-12-2016,12:29:00,0.6958333333333333,13.479166666666666,1.0,3,2.678333333333333,0.5670532448740028,12.84,2016-12-06 12:29:00
15503,Others-CCCPS8,1322,26.14754886,91.72799519,774,bike,high,9,0,06-12-2016,12:29:00,0.5854765506807866,12.927382753403933,0.5,3,2.4841906202723143,0.5265897816064208,12.63,2016-12-06 12:29:00
12879,Others-CCCPS135a,3883,26.14749943,91.72800489,3423,car,high,11,0,06-12-2016,12:29:00,0.8815348956992016,14.40767447849601,1.0,3,3.3526139582796803,0.7075876428402227,13.54,2016-12-06 12:29:00
18127,Shopping,1920,26.15050395,91.73353109,1545,car,high,9,0,06-12-2016,12:29:00,0.8046875,14.0234375,1.0,3,2.7218749999999994,0.5761282526453334,12.88,2016-12-06 12:29:00
5007,BHMMBMMBX01,687,20.0000347,78.00000286,592,bike,high,9,0,06-12-2016,12:29:00,0.8617176128093159,14.30858806404658,0.5,3,2.594687045123726,0.5496195825074156,12.75,2016-12-06 12:29:00
11567,Others-CCCPS119a,2803,26.14754061,91.72797041,625,car,high,8,0,06-12-2016,12:29:00,0.22297538351765964,11.114876917588298,1.0,3,2.1891901534070635,0.46510542112377945,12.33,2016-12-06 12:29:00
1071,BHMBCCMKT01,577,26.14453614,91.73617216,240,bike,high,7,0,06-12-2016,12:29:00,0.41594454072790293,12.079722703639515,0.5,3,1.816377816291161,0.3874034148483779,11.94,2016-12-06 12:29:00
16815,Others-CCCPS98,3103,26.14749998,91.72797778,1139,truck,high,9,0,06-12-2016,12:29:00,0.36706413148565903,11.835320657428294,1.5,3,2.6968256525942635,0.5709074368204803,12.85,2016-12-06 12:29:00
10255,Others-CCCPS105a,2009,26.14747299,91.72804914,1366,car,high,9,0,06-12-2016,12:29:00,0.679940268790443,13.399701343952215,1.0,3,2.6719761075161768,0.5657282640427347,12.83,2016-12-06 12:29:00
8943,Broad Street,690,26.13795775,91.74099445,666,car,average,6,0,06-12-2016,12:29:00,0.9652173913043478,14.826086956521738,1.0,2,2.086086956521739,0.44361652589736744,12.22,2016-12-06 12:29:00
3695,BHMEURBRD01,470,26.14901995,91.7395035,453,truck,high,8,0,06-12-2016,12:29:00,0.9638297872340426,14.819148936170212,1.5,3,2.635531914893617,0.5581325205494616,12.79,2016-12-06 12:29:00
2383,BHMBCCTHL01,387,26.14449459,91.73620513,367,car,high,8,0,06-12-2016,12:29:00,0.9483204134366925,14.741602067183463,1.0,3,2.479328165374677,0.525576342770429,12.63,2016-12-06 12:29:00
7631,BHMNCPNST01,485,26.14004753,91.73097233,289,car,high,7,0,06-12-2016,12:29:00,0.5958762886597938,12.97938144329897,1.0,3,2.038350515463917,0.4336672380831955,12.17,2016-12-06 12:29:00
14191,Others-CCCPS202,2937,26.14749053,91.72799688,1322,bike,high,10,0,06-12-2016,12:29:00,0.4501191692202928,12.250595846101465,0.5,3,2.730047667688117,0.5778316101063594,12.89,2016-12-06 12:29:00
6320,BHMNCPHST01,1200,26.14001386,91.73099967,832,car,high,9,0,06-12-2016,12:56:00,0.6933333333333334,13.466666666666667,1.0,3,2.677333333333333,0.5668448236428908,12.83,2016-12-06 12:56:00
15504,Others-CCCPS8,1322,26.14754886,91.72799519,797,truck,average,6,0,06-12-2016,12:56:00,0.602874432677761,13.014372163388805,1.5,2,2.0911497730711046,0.44467172435547997,12.22,2016-12-06 12:56:00
10256,Others-CCCPS105a,2009,26.14747299,91.72804914,1417,car,high,10,0,06-12-2016,12:56:00,0.7053260328521652,13.526630164260826,1.0,3,2.9821304131408657,0.6303710062556892,13.15,2016-12-06 12:56:00
16816,Others-CCCPS98,3103,26.14749998,91.72797778,1171,truck,high,9,0,06-12-2016,12:56:00,0.37737673219465034,11.886883660973252,1.5,3,2.7009506928778597,0.5717671827947736,12.86,2016-12-06 12:56:00
14192,Others-CCCPS202,2937,26.14749053,91.72799688,1338,car,high,9,0,06-12-2016,12:56:00,0.45556690500510727,12.277834525025536,1.0,3,2.5822267620020423,0.5470225949591915,12.74,2016-12-06 12:56:00
1072,BHMBCCMKT01,577,26.14453614,91.73617216,238,car,high,7,0,06-12-2016,12:56:00,0.4124783362218371,12.062391681109185,1.0,3,1.964991334488735,0.41837762727098726,12.09,2016-12-06 12:56:00
11568,Others-CCCPS119a,2803,26.14754061,91.72797041,649,truck,high,9,0,06-12-2016,12:56:00,0.23153763824473778,11.15768819122369,1.5,3,2.6426150552978944,0.5596087973926596,12.8,2016-12-06 12:56:00
5008,BHMMBMMBX01,687,20.0000347,78.00000286,620,bike,high,8,0,06-12-2016,12:56:00,0.9024745269286754,14.512372634643377,0.5,3,2.3109898107714697,0.4904910556606768,12.45,2016-12-06 12:56:00
8944,Broad Street,690,26.13795775,91.74099445,661,bike,high,8,0,06-12-2016,12:56:00,0.9579710144927536,14.789855072463768,0.5,3,2.333188405797101,0.4951177141648733,12.48,2016-12-06 12:56:00
2384,BHMBCCTHL01,387,26.14449459,91.73620513,388,cycle,high,8,0,06-12-2016,12:56:00,1.0025839793281655,15.012919896640827,0.0,3,2.201033591731266,0.4675738451199076,12.34,2016-12-06 12:56:00
12880,Others-CCCPS135a,3883,26.14749943,91.72800489,3430,truck,high,11,0,06-12-2016,12:56:00,0.8833376255472573,14.416688127736286,1.5,3,3.5033350502189027,0.7390011183767254,13.7,2016-12-06 12:56:00
18128,Shopping,1920,26.15050395,91.73353109,1549,car,high,10,0,06-12-2016,12:56:00,0.8067708333333333,14.033854166666668,1.0,3,3.022708333333333,0.6388283063381639,13.19,2016-12-06 12:56:00
3696,BHMEURBRD01,470,26.14901995,91.7395035,452,car,high,8,0,06-12-2016,12:56:00,0.9617021276595744,14.808510638297872,1.0,3,2.4846808510638296,0.5266919561115172,12.63,2016-12-06 12:56:00
7632,BHMNCPNST01,485,26.14004753,91.73097233,290,bike,high,8,0,06-12-2016,12:56:00,0.5979381443298969,12.989690721649485,0.5,3,2.1891752577319585,0.4651023165488358,12.33,2016-12-06 12:56:00
12881,Others-CCCPS135a,3883,26.14749943,91.72800489,3394,car,high,9,0,06-12-2016,13:29:00,0.8740664434715426,14.370332217357713,1.0,3,2.7496265773886166,0.5819122705699662,12.91,2016-12-06 13:29:00
14193,Others-CCCPS202,2937,26.14749053,91.72799688,1339,car,high,9,0,06-12-2016,13:29:00,0.4559073884916581,12.279536942458291,1.0,3,2.5823629553966625,0.5470509805541675,12.74,2016-12-06 13:29:00
6321,BHMNCPHST01,1200,26.14001386,91.73099967,834,car,high,8,0,06-12-2016,13:29:00,0.695,13.475,1.0,3,2.3779999999999997,0.5044574017967284,12.52,2016-12-06 13:29:00
16817,Others-CCCPS98,3103,26.14749998,91.72797778,1198,bike,average,7,0,06-12-2016,13:29:00,0.3860779890428617,11.930389945214309,0.5,2,2.004431195617145,0.4265977316822529,12.13,2016-12-06 13:29:00
18129,Shopping,1920,26.15050395,91.73353109,1530,car,high,9,0,06-12-2016,13:29:00,0.796875,13.984375,1.0,3,2.7187499999999996,0.5754769362981087,12.88,2016-12-06 13:29:00
3697,BHMEURBRD01,470,26.14901995,91.7395035,446,bike,high,7,0,06-12-2016,13:29:00,0.948936170212766,14.74468085106383,0.5,3,2.0295744680851064,0.4318381234842073,12.16,2016-12-06 13:29:00
2385,BHMBCCTHL01,387,26.14449459,91.73620513,390,bike,high,7,0,06-12-2016,13:29:00,1.0077519379844961,15.03875968992248,0.5,3,2.0531007751937986,0.4367415053753177,12.18,2016-12-06 13:29:00
10257,Others-CCCPS105a,2009,26.14747299,91.72804914,1459,car,high,9,0,06-12-2016,13:29:00,0.726231956197113,13.631159780985564,1.0,3,2.6904927824788447,0.5695875322345528,12.85,2016-12-06 13:29:00
5009,BHMMBMMBX01,687,20.0000347,78.00000286,646,bike,high,8,0,06-12-2016,13:29:00,0.9403202328966521,14.701601164483261,0.5,3,2.3261280931586605,0.49364619511273466,12.47,2016-12-06 13:29:00
7633,BHMNCPNST01,485,26.14004753,91.73097233,296,car,high,7,0,06-12-2016,13:29:00,0.6103092783505155,13.051546391752577,1.0,3,2.044123711340206,0.43487049467518185,12.17,2016-12-06 13:29:00
1073,BHMBCCMKT01,577,26.14453614,91.73617216,229,car,high,6,0,06-12-2016,13:29:00,0.3968804159445407,11.984402079722704,1.0,3,1.658752166377816,0.354550882838625,11.77,2016-12-06 13:29:00
11569,Others-CCCPS119a,2803,26.14754061,91.72797041,646,car,high,8,0,06-12-2016,13:29:00,0.23046735640385302,11.152336782019265,1.0,3,2.192186942561541,0.4657300156087384,12.33,2016-12-06 13:29:00
8945,Broad Street,690,26.13795775,91.74099445,653,truck,high,8,0,06-12-2016,13:29:00,0.946376811594203,14.731884057971016,1.5,3,2.628550724637681,0.556677492281693,12.78,2016-12-06 13:29:00
15505,Others-CCCPS8,1322,26.14754886,91.72799519,813,car,high,8,0,06-12-2016,13:29:00,0.6149773071104387,13.074886535552194,1.0,3,2.3459909228441753,0.49778603052915565,12.49,2016-12-06 13:29:00
3698,BHMEURBRD01,470,26.14901995,91.7395035,441,bike,high,6,0,06-12-2016,14:02:00,0.9382978723404255,14.691489361702128,0.5,3,1.7253191489361699,0.3684248552948416,11.84,2016-12-06 14:02:00
10258,Others-CCCPS105a,2009,26.14747299,91.72804914,1460,car,average,5,0,06-12-2016,14:02:00,0.7267297162767546,13.633648581383774,1.0,2,1.6906918865107021,0.3612077986300907,11.81,2016-12-06 14:02:00
18130,Shopping,1920,26.15050395,91.73353109,1549,car,average,5,0,06-12-2016,14:02:00,0.8067708333333333,14.033854166666668,1.0,2,1.7227083333333335,0.3678807058926923,11.84,2016-12-06 14:02:00
1074,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,5,0,06-12-2016,14:02:00,0.36048526863084923,11.802426343154247,1.0,3,1.3441941074523396,0.28899030494120725,11.44,2016-12-06 14:02:00
2386,BHMBCCTHL01,387,26.14449459,91.73620513,391,bike,average,4,0,06-12-2016,14:02:00,1.0103359173126616,15.051679586563308,0.5,2,1.3541343669250647,0.2910620660580844,11.46,2016-12-06 14:02:00
12882,Others-CCCPS135a,3883,26.14749943,91.72800489,3404,car,average,5,0,06-12-2016,14:02:00,0.8766417718259079,14.383208859129539,1.0,2,1.7506567087303633,0.3737057407005188,11.87,2016-12-06 14:02:00
11570,Others-CCCPS119a,2803,26.14754061,91.72797041,636,car,average,5,0,06-12-2016,14:02:00,0.22689975026757045,11.134498751337851,1.0,2,1.4907599001070284,0.31953772788518914,11.6,2016-12-06 14:02:00
15506,Others-CCCPS8,1322,26.14754886,91.72799519,819,truck,average,5,0,06-12-2016,14:02:00,0.6195158850226928,13.097579425113464,1.5,2,1.797806354009077,0.38353272781599773,11.92,2016-12-06 14:02:00
16818,Others-CCCPS98,3103,26.14749998,91.72797778,1187,car,average,4,0,06-12-2016,14:02:00,0.382533032549146,11.91266516274573,1.0,2,1.2530132130196583,0.2699862706696635,11.35,2016-12-06 14:02:00
7634,BHMNCPNST01,485,26.14004753,91.73097233,301,car,high,6,0,06-12-2016,14:02:00,0.6206185567010309,13.103092783505154,1.0,3,1.7482474226804123,0.3732035943358873,11.87,2016-12-06 14:02:00
14194,Others-CCCPS202,2937,26.14749053,91.72799688,1339,car,high,6,0,06-12-2016,14:02:00,0.4559073884916581,12.279536942458291,1.0,3,1.682362955396663,0.3594718725534565,11.8,2016-12-06 14:02:00
8946,Broad Street,690,26.13795775,91.74099445,647,car,average,4,0,06-12-2016,14:02:00,0.9376811594202898,14.68840579710145,1.0,2,1.475072463768116,0.31626813309044344,11.58,2016-12-06 14:02:00
5010,BHMMBMMBX01,687,20.0000347,78.00000286,641,car,average,5,0,06-12-2016,14:02:00,0.9330422125181951,14.665211062590975,1.0,2,1.773216885007278,0.3784077604142549,11.89,2016-12-06 14:02:00
6322,BHMNCPHST01,1200,26.14001386,91.73099967,838,truck,average,4,0,06-12-2016,14:02:00,0.6983333333333334,13.491666666666667,1.5,2,1.5293333333333334,0.32757725032642837,11.64,2016-12-06 14:02:00
15507,Others-CCCPS8,1322,26.14754886,91.72799519,790,bike,average,4,0,06-12-2016,14:29:00,0.5975794251134644,12.987897125567322,0.5,2,1.1890317700453856,0.2566511795566497,11.28,2016-12-06 14:29:00
1075,BHMBCCMKT01,577,26.14453614,91.73617216,199,truck,average,3,0,06-12-2016,14:29:00,0.34488734835355284,11.724436741767764,1.5,2,1.087954939341421,0.23558462206444017,11.18,2016-12-06 14:29:00
11571,Others-CCCPS119a,2803,26.14754061,91.72797041,622,car,average,4,0,06-12-2016,14:29:00,0.22190510167677488,11.109525508383875,1.0,2,1.1887620406707098,0.25659496222831274,11.28,2016-12-06 14:29:00
10259,Others-CCCPS105a,2009,26.14747299,91.72804914,1398,cycle,average,5,0,06-12-2016,14:29:00,0.6958685913389746,13.479342956694873,0.0,2,1.3783474365355897,0.29610858383530814,11.48,2016-12-06 14:29:00
5011,BHMMBMMBX01,687,20.0000347,78.00000286,608,car,average,5,0,06-12-2016,14:29:00,0.8850072780203785,14.425036390101893,1.0,2,1.7540029112081517,0.37440316034048915,11.87,2016-12-06 14:29:00
2387,BHMBCCTHL01,387,26.14449459,91.73620513,382,car,high,5,0,06-12-2016,14:29:00,0.9870801033591732,14.935400516795866,1.0,3,1.5948320413436692,0.3412285716861815,11.71,2016-12-06 14:29:00
8947,Broad Street,690,26.13795775,91.74099445,620,bike,average,4,0,06-12-2016,14:29:00,0.8985507246376812,14.492753623188406,0.5,2,1.3094202898550722,0.28174270306712407,11.41,2016-12-06 14:29:00
16819,Others-CCCPS98,3103,26.14749998,91.72797778,1138,car,average,5,0,06-12-2016,14:29:00,0.36674186271350306,11.833709313567516,1.0,2,1.5466967450854014,0.3311961539800972,11.66,2016-12-06 14:29:00
18131,Shopping,1920,26.15050395,91.73353109,1524,car,average,5,0,06-12-2016,14:29:00,0.79375,13.96875,1.0,2,1.7175,0.36679517864731775,11.83,2016-12-06 14:29:00
12883,Others-CCCPS135a,3883,26.14749943,91.72800489,3350,bike,average,5,0,06-12-2016,14:29:00,0.8627349987123358,14.31367499356168,0.5,2,1.5950939994849342,0.3412831693244837,11.71,2016-12-06 14:29:00
7635,BHMNCPNST01,485,26.14004753,91.73097233,290,car,average,4,0,06-12-2016,14:29:00,0.5979381443298969,12.989690721649485,1.0,2,1.3391752577319587,0.2879442701037198,11.44,2016-12-06 14:29:00
6323,BHMNCPHST01,1200,26.14001386,91.73099967,829,car,high,7,0,06-12-2016,14:29:00,0.6908333333333333,13.454166666666666,1.0,3,2.076333333333333,0.4415836637446382,12.21,2016-12-06 14:29:00
14195,Others-CCCPS202,2937,26.14749053,91.72799688,1292,car,average,5,0,06-12-2016,14:29:00,0.43990466462376576,12.199523323118829,1.0,2,1.5759618658495065,0.33729562647839045,11.69,2016-12-06 14:29:00
3699,BHMEURBRD01,470,26.14901995,91.7395035,419,car,high,6,0,06-12-2016,14:29:00,0.8914893617021277,14.457446808510639,1.0,3,1.856595744680851,0.39578568499612743,11.98,2016-12-06 14:29:00
2388,BHMBCCTHL01,387,26.14449459,91.73620513,365,car,low,3,0,06-12-2016,15:02:00,0.9431524547803618,14.71576227390181,1.0,1,1.3772609819121446,0.2958821436251425,11.48,2016-12-06 15:02:00
3700,BHMEURBRD01,470,26.14901995,91.7395035,407,car,low,3,0,06-12-2016,15:02:00,0.8659574468085106,14.329787234042552,1.0,1,1.3463829787234043,0.28944651218626805,11.45,2016-12-06 15:02:00
8948,Broad Street,690,26.13795775,91.74099445,601,car,average,3,0,06-12-2016,15:02:00,0.8710144927536232,14.355072463768117,1.0,2,1.1484057971014492,0.24818386426055566,11.24,2016-12-06 15:02:00
10260,Others-CCCPS105a,2009,26.14747299,91.72804914,1346,car,low,3,0,06-12-2016,15:02:00,0.6699850671976108,13.349925335988054,1.0,1,1.2679940268790444,0.273108590337295,11.37,2016-12-06 15:02:00
18132,Shopping,1920,26.15050395,91.73353109,1450,car,low,4,0,06-12-2016,15:02:00,0.7552083333333334,13.776041666666668,1.0,1,1.6020833333333333,0.34273989488981915,11.71,2016-12-06 15:02:00
5012,BHMMBMMBX01,687,20.0000347,78.00000286,590,bike,low,3,0,06-12-2016,15:02:00,0.858806404657933,14.294032023289665,0.5,1,1.193522561863173,0.2575871559159802,11.29,2016-12-06 15:02:00
14196,Others-CCCPS202,2937,26.14749053,91.72799688,1245,car,low,3,0,06-12-2016,15:02:00,0.42390194075587334,12.119509703779366,1.0,1,1.1695607763023492,0.2525930110697539,11.26,2016-12-06 15:02:00
7636,BHMNCPNST01,485,26.14004753,91.73097233,279,bike,average,2,0,06-12-2016,15:02:00,0.5752577319587628,12.876288659793815,0.5,2,0.5801030927835051,0.12973751498238698,10.65,2016-12-06 15:02:00
11572,Others-CCCPS119a,2803,26.14754061,91.72797041,589,bike,low,2,0,06-12-2016,15:02:00,0.21013200142704244,11.050660007135212,0.5,1,0.6340528005708169,0.14098177949754584,10.7,2016-12-06 15:02:00
15508,Others-CCCPS8,1322,26.14754886,91.72799519,756,car,low,3,0,06-12-2016,15:02:00,0.5718608169440242,12.859304084720122,1.0,1,1.2287443267776097,0.26492811952138107,11.32,2016-12-06 15:02:00
16820,Others-CCCPS98,3103,26.14749998,91.72797778,1093,car,low,2,0,06-12-2016,15:02:00,0.35223976796648404,11.76119883983242,1.0,1,0.8408959071865936,0.18409227442541623,10.92,2016-12-06 15:02:00
6324,BHMNCPHST01,1200,26.14001386,91.73099967,773,cycle,average,3,0,06-12-2016,15:02:00,0.6441666666666667,13.220833333333333,0.0,2,0.7576666666666666,0.16674553365174452,10.83,2016-12-06 15:02:00
1076,BHMBCCMKT01,577,26.14453614,91.73617216,178,cycle,low,2,0,06-12-2016,15:02:00,0.30849220103986136,11.542461005199307,0.0,1,0.5233968804159446,0.11791873638904708,10.59,2016-12-06 15:02:00
12884,Others-CCCPS135a,3883,26.14749943,91.72800489,3211,car,low,3,0,06-12-2016,15:02:00,0.8269379345866598,14.134689672933298,1.0,1,1.330775173834664,0.28619351427640244,11.43,2016-12-06 15:02:00
3701,BHMEURBRD01,470,26.14901995,91.7395035,376,bike,low,3,0,06-12-2016,15:29:00,0.8,14.0,0.5,1,1.17,0.2526845546135518,11.26,2016-12-06 15:29:00
5013,BHMMBMMBX01,687,20.0000347,78.00000286,551,car,low,2,0,06-12-2016,15:29:00,0.8020378457059679,14.010189228529839,1.0,1,1.0208151382823871,0.22159126207110819,11.11,2016-12-06 15:29:00
18133,Shopping,1920,26.15050395,91.73353109,1385,car,low,3,0,06-12-2016,15:29:00,0.7213541666666666,13.606770833333332,1.0,1,1.2885416666666667,0.27739115471827513,11.39,2016-12-06 15:29:00
1077,BHMBCCMKT01,577,26.14453614,91.73617216,150,bike,average,2,0,06-12-2016,15:29:00,0.25996533795493937,11.299826689774697,0.5,2,0.4539861351819757,0.10345206341498876,10.52,2016-12-06 15:29:00
12885,Others-CCCPS135a,3883,26.14749943,91.72800489,3064,car,low,3,0,06-12-2016,15:29:00,0.7890806077774917,13.94540303888746,1.0,1,1.3156322431109966,0.2830374060123334,11.42,2016-12-06 15:29:00
14197,Others-CCCPS202,2937,26.14749053,91.72799688,1172,car,low,3,0,06-12-2016,15:29:00,0.39904664623765745,11.995233231188287,1.0,1,1.159618658495063,0.25052086263649975,11.25,2016-12-06 15:29:00
15509,Others-CCCPS8,1322,26.14754886,91.72799519,711,cycle,average,4,0,06-12-2016,15:29:00,0.537821482602118,12.68910741301059,0.0,2,1.0151285930408473,0.22040606531109297,11.1,2016-12-06 15:29:00
8949,Broad Street,690,26.13795775,91.74099445,564,bike,average,3,0,06-12-2016,15:29:00,0.8173913043478261,14.08695652173913,0.5,2,0.9769565217391305,0.21245019521629785,11.06,2016-12-06 15:29:00
16821,Others-CCCPS98,3103,26.14749998,91.72797778,1023,car,low,2,0,06-12-2016,15:29:00,0.32968095391556557,11.648404769577828,1.0,1,0.8318723815662263,0.1822115801066495,10.91,2016-12-06 15:29:00
7637,BHMNCPNST01,485,26.14004753,91.73097233,261,bike,low,2,0,06-12-2016,15:29:00,0.5381443298969072,12.690721649484535,0.5,1,0.7652577319587629,0.16832767282537406,10.84,2016-12-06 15:29:00
11573,Others-CCCPS119a,2803,26.14754061,91.72797041,558,car,low,3,0,06-12-2016,15:29:00,0.19907242240456655,10.995362112022832,1.0,1,1.0796289689618266,0.23384931306772389,11.17,2016-12-06 15:29:00
6325,BHMNCPHST01,1200,26.14001386,91.73099967,733,truck,average,3,0,06-12-2016,15:29:00,0.6108333333333333,13.054166666666667,1.5,2,1.1943333333333332,0.2577561379039414,11.29,2016-12-06 15:29:00
10261,Others-CCCPS105a,2009,26.14747299,91.72804914,1262,car,low,3,0,06-12-2016,15:29:00,0.6281732205077153,13.140866102538578,1.0,1,1.251269288203086,0.2696227997124269,11.35,2016-12-06 15:29:00
2389,BHMBCCTHL01,387,26.14449459,91.73620513,347,bike,low,3,0,06-12-2016,15:29:00,0.896640826873385,14.483204134366925,0.5,1,1.2086563307493539,0.260741354658601,11.3,2016-12-06 15:29:00
7638,BHMNCPNST01,485,26.14004753,91.73097233,238,car,low,3,0,06-12-2016,15:56:00,0.49072164948453606,12.45360824742268,1.0,1,1.1962886597938145,0.2581636694520606,11.29,2016-12-06 15:56:00
16822,Others-CCCPS98,3103,26.14749998,91.72797778,960,car,low,2,0,06-12-2016,16:02:00,0.30937802126973896,11.546890106348695,1.0,1,0.8237512085078955,0.1805189552197594,10.9,2016-12-06 16:02:00
10262,Others-CCCPS105a,2009,26.14747299,91.72804914,1199,bike,low,3,0,06-12-2016,16:02:00,0.5968143354902937,12.984071677451468,0.5,1,1.0887257341961174,0.23574527207699073,11.18,2016-12-06 16:02:00
12886,Others-CCCPS135a,3883,26.14749943,91.72800489,2830,cycle,average,3,0,06-12-2016,16:02:00,0.7288179242853464,13.644089621426732,0.0,2,0.7915271697141385,0.1738027813829669,10.87,2016-12-06 16:02:00
15510,Others-CCCPS8,1322,26.14754886,91.72799519,661,bike,low,2,0,06-12-2016,16:02:00,0.5,12.5,0.5,1,0.7500000000000001,0.16514763754655332,10.83,2016-12-06 16:02:00
18134,Shopping,1920,26.15050395,91.73353109,1276,cycle,low,3,0,06-12-2016,16:02:00,0.6645833333333333,13.322916666666666,0.0,1,0.9658333333333333,0.21013188659487197,11.05,2016-12-06 16:02:00
11574,Others-CCCPS119a,2803,26.14754061,91.72797041,521,bike,low,2,0,06-12-2016,16:02:00,0.18587227970032108,10.929361398501605,0.5,1,0.6243489118801284,0.13895928307005967,10.69,2016-12-06 16:02:00
6326,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,2,0,06-12-2016,16:02:00,0.565,12.825,1.0,1,0.9259999999999999,0.2018297742222479,11.01,2016-12-06 16:02:00
8950,Broad Street,690,26.13795775,91.74099445,530,truck,low,2,0,06-12-2016,16:02:00,0.7681159420289855,13.840579710144928,1.5,1,1.1572463768115941,0.250026428767487,11.25,2016-12-06 16:02:00
5014,BHMMBMMBX01,687,20.0000347,78.00000286,538,truck,low,2,0,06-12-2016,16:02:00,0.7831149927219796,13.915574963609899,1.5,1,1.1632459970887918,0.25127687701186446,11.26,2016-12-06 16:02:00
2390,BHMBCCTHL01,387,26.14449459,91.73620513,334,bike,low,1,0,06-12-2016,16:02:00,0.8630490956072352,14.315245478036175,0.5,1,0.595219638242894,0.13288812399719183,10.66,2016-12-06 16:02:00
3702,BHMEURBRD01,470,26.14901995,91.7395035,353,cycle,low,2,0,06-12-2016,16:02:00,0.7510638297872341,13.75531914893617,0.0,1,0.7004255319148935,0.15481526587653774,10.77,2016-12-06 16:02:00
1078,BHMBCCMKT01,577,26.14453614,91.73617216,128,bike,low,2,0,06-12-2016,16:02:00,0.2218370883882149,11.109185441941074,0.5,1,0.6387348353552859,0.14195761495143358,10.71,2016-12-06 16:02:00
14198,Others-CCCPS202,2937,26.14749053,91.72799688,1099,car,low,2,0,06-12-2016,16:02:00,0.3741913517194416,11.870956758597208,1.0,1,0.8496765406877766,0.1859223448696752,10.93,2016-12-06 16:02:00
8951,Broad Street,690,26.13795775,91.74099445,483,car,low,2,0,06-12-2016,16:29:00,0.7,13.5,1.0,1,0.98,0.2130845207022906,11.07,2016-12-06 16:29:00
10263,Others-CCCPS105a,2009,26.14747299,91.72804914,1102,car,low,2,0,06-12-2016,16:29:00,0.5485316077650573,12.742658038825287,1.0,1,0.919412643106023,0.20045682918863175,11.0,2016-12-06 16:29:00
18135,Shopping,1920,26.15050395,91.73353109,1129,cycle,low,2,0,06-12-2016,16:29:00,0.5880208333333333,12.940104166666666,0.0,1,0.6352083333333334,0.14122261705849964,10.71,2016-12-06 16:29:00
2391,BHMBCCTHL01,387,26.14449459,91.73620513,327,car,low,2,0,06-12-2016,16:29:00,0.8449612403100775,14.224806201550386,1.0,1,1.037984496124031,0.22516972076986438,11.13,2016-12-06 16:29:00
7639,BHMNCPNST01,485,26.14004753,91.73097233,207,car,low,1,0,06-12-2016,16:29:00,0.4268041237113402,12.1340206185567,1.0,1,0.5707216494845361,0.12778222302040934,10.64,2016-12-06 16:29:00
12887,Others-CCCPS135a,3883,26.14749943,91.72800489,2538,bike,low,3,0,06-12-2016,16:29:00,0.6536183363378831,13.268091681689416,0.5,1,1.1114473345351532,0.24048093599248516,11.2,2016-12-06 16:29:00
5015,BHMMBMMBX01,687,20.0000347,78.00000286,488,car,low,2,0,06-12-2016,16:29:00,0.710334788937409,13.551673944687046,1.0,1,0.9841339155749635,0.21394611647573716,11.07,2016-12-06 16:29:00
6327,BHMNCPHST01,1200,26.14001386,91.73099967,586,car,low,2,0,06-12-2016,16:29:00,0.48833333333333334,12.441666666666666,1.0,1,0.8953333333333333,0.19543818980148295,10.98,2016-12-06 16:29:00
3703,BHMEURBRD01,470,26.14901995,91.7395035,325,car,low,2,0,06-12-2016,16:29:00,0.6914893617021277,13.457446808510639,1.0,1,0.9765957446808511,0.21237500161765432,11.06,2016-12-06 16:29:00
1079,BHMBCCMKT01,577,26.14453614,91.73617216,111,car,low,2,0,06-12-2016,16:29:00,0.1923743500866551,10.961871750433275,1.0,1,0.776949740034662,0.17076453554272325,10.85,2016-12-06 16:29:00
14199,Others-CCCPS202,2937,26.14749053,91.72799688,1017,car,low,2,0,06-12-2016,16:29:00,0.34627170582226763,11.731358529111338,1.0,1,0.8385086823289072,0.18359472608163632,10.92,2016-12-06 16:29:00
